ICAO,FBO,TIER,PRICE,NAME,
SBSV,BR PETROBRAS (FUEL ONLY),1,3.47425,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS.  Petrobras does not supply Venezuelan aircraft,
SBTC,BR PETROBRAS (FUEL ONLY),1,5.30182,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBTE,BR PETROBRAS (FUEL ONLY),1,6.40933,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBTF,BR PETROBRAS (FUEL ONLY),1,6.07511,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBTT,BR PETROBRAS (FUEL ONLY),1,6.07119,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS,
SBTV,TAM EXECUTIVA,1,11.24650,,
SBUA,BR PETROBRAS (FUEL ONLY),1,6.07748,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS,
SBUL,BR AVIATION CENTER,1,6.85980,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBUR,BR PETROBRAS (FUEL ONLY),1,6.10929,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBVC,BR AVIATION (FUEL ONLY),1,5.28768,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBVH,BR PETROBRAS (FUEL ONLY),1,6.09986,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS.,
SBVT,BR AVIATION CENTER,1,3.77978,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS.  Petrobras does not supply Venezuelan aircraft,
SCAR,AVIASUR FBO,1,4.24337,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIREDDOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.,
SCAR,ESMAX DISTRIBUCION SPA (FUEL ONLY),1,4.68381,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCAT,AVIASUR FBO,1,4.73100,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS. DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE. 24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.,
SCBA,AVIASUR FBO,1,5.89300,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS. DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE. 24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.,
SCBA,ESMAX CHILE (FUEL ONLY),1,6.16173,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS. A MINIMUM OF A 8 HOUR NOTICE REQUIRED PRIOR TO SERVICING FUEL. 25.000CLP+VAT 19% OVERTIME CHARGES SUBJET TO VARIATION AND MAY APPLY FROM MON-SUN FROM 18:01-08:59  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCCF,AVIASUR FBO,1,4.39900,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.,
SCCF,ENEX (FUEL ONLY),1,4.65188,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS. A MINIMUM OF A 8 HOUR NOTICE REQUIRED PRIOR TO SERVICING FUEL. 62.000CLP+VAT 19% OVERTIME CHARGES SUBJET TO VARIATION AND   MAY APPLY FROM 2301-0659.  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCCI,AVIASUR FBO,1,4.90738,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.,
SCDA,AVIASUR FBO,1,4.13963,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS. DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE. 24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED,
SCDA,ESMAX CHILE (FUEL ONLY),1,4.44051,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFT  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCEL,AVIASUR FBO,1,3.98400,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS. DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED. CAN FUEL AT FBO AEROCARDAL.,
SCFA,AVIASUR FBO,1,4.13963,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.,
SCFA,ESMAX CHILE (FUEL ONLY),1,4.45093,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCIE,AVIASUR FBO,1,3.97363,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.,
SCIE,ESMAX LTD (FUEL ONLY),1,4.43464,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS. A MINIMUM OF A 8 HOUR NOTICE REQUIRED PRIOR TO SERVICING FUEL. 45.000CLP+VAT 19% OVERTIME CHARGES SUBJET TO VARIATION AND   MAY APPLY FROM SATURDAYS FROM 22:31-00:00. SUN FROM 00:01-7:29  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCIP,EDMUNDS SERVICES EIRL,1,9.13093,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.Minimum Notice Required: 24 Hours prior notice 2) Ramps serviced: All ramps 3) Operating Hrs: Monday to Friday: from 1400 UTC until 2200 UTC // Saturday and Sunday: from 1600 UTC until 2030 UTC // For any Out of hrs: Flight nees prior confirmation and it has an additional cost of US$14.70 per minute,
SCNT,AVIASUR FBO,1,6.13163,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS. DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.,
SCQP,AVIASUR FBO,1,4.28487,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS. DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.,
SCSE,AVIASUR FBO,1,3.99438,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.,
SCSE,ESMAX CHILE (FUEL ONLY),1,4.55499,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS. A MINIMUM OF A 8 HOUR NOTICE REQUIRED PRIOR TO SERVICING FUEL. 45.000CLP+VAT 19% OVERTIME CHARGES SUBJET TO VARIATION AND   MAY APPLY FROM MON-FRI 20:31-08:29 AND SATURDAYS- SUNDAYS FROM 20:31-10:29.  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SCTB,COPEC AVIACION,1,5.95981,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.,
SCTE,AVIASUR FBO,1,4.11888,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL OUTBOUND FLIGHTS.  24 HR NOTICE AND FULL FLIGHT ROUTING REQUIRED.DOMESTIC FLIGHTS INCUR 19% LOCAL CHARGE.,
SCTE,ESMAX CHILE (FUEL ONLY),1,4.57052,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY AND IS SUBJECT TO CHANGE WITH EXCHANGE RATE FLUCTUATIONS. 19% VAT APPLIES TO ALL UPLIFTS. A MINIMUM OF A 8 HOUR NOTICE REQUIRED PRIOR TO SERVICING FUEL. 65.000CLP+VAT 19% OVERTIME CHARGES SUBJET TO VARIATION AND   MAY APPLY FROM MON-SUN 22:01-07:59  ALL FLIGHTS WITH FUEL PROVISIONING IN CHILE ARE SUBJECT TO VAT (19%) REGARDLESS OF THE DESTINATION. THEREFORE IN THIS CASE THE CHARGE OF THIS TAX IS CORRECT.,
SDSC,BR AVIATION-,1,6.00993,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS,
SEGU,JETHANDLING ECUADOR SA,1,3.20011,,
SEMT,JETHANDLING ECUADOR SA,1,3.30902,,
SEQM,JETHANDLING ECUADOR SA,1,4.29544,,
SEST,JETHANDLING ECUADOR SA,1,10.12985,,
SGAS,PUMA ENERGY (FUEL ONLY),1,4.03002,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY PUMA WILL NOT ASSIST YV TAIL AIRCRAFT*,
SGAS,ROYAL ENERGY (FUEL ONLY),1,4.43428,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. HANDLING THROUGH ROYAL FBO SERVICE ONLY.,
SGAS,YPF (FUEL ONLY),1,4.14220,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY,
SGEN,ROYAL ENERGY (FUEL ONLY),1,7.15564,PRICE SUBJECT TO CHANGE AT ANY TIME WITHOUT PRIOR NOTICE. REQUEST MUST BE SUBMITTED 48HRS IN ADVANCE.,
SGES,YPF (FUEL ONLY),1,4.71559,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY,
SGME,YPF (FUEL ONLY),1,4.91196,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY,
SIAQ,TAM EXECUTIVA (FUEL ONLY),1,8.36225,,
SIMK,BR AVIATION (FUEL ONLY),1,5.40708,BRAZILIAN OPERATORS CANNOT FUEL THRU AEG FUELS WITHIN BRAZIL. 24HR PRIOR NOTIFICATION REQ'D FOR FUEL AUTH M-F. ADDITIONAL LOCAL TAXES AND HIGHER PRICING APPLICABLE FOR DOMESTIC/INTERNAL FLIGHTS. VIBRA DOES NOT SUPPLY AIRCRAFT FROM SANCTIONED COUNTRIES. AIRPORT WITHOUT CUSTOMS,
SKAR,ENERGIZAR (FUEL ONLY),1,6.17001,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED  THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKAS,ICARO,1,4.66699,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKBG,ICARO (FUEL ONLY),1,3.77474,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKBG,TERPEL (FUEL ONLY),1,3.87333,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 11:00-23:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKBO,ALLIED BOGOTA (FUEL ONLY),1,3.75716,NON SCHEDULED FLIGHTS. CORPORATE A/C. IMPORTED FUEL IS SUBJECT TO HIGHER PRICING IF NEEDED FOR UPLIFT. CAN FUEL ON CNP (COLOMBIA NATIONAL POLICE) RAMP AND AEROSUPPORT FBO RAMP48HRS PRIOR APPROVAL IS REQUIRED FOR ANY FLIGHTS COMING OR GOING TO VENEZUELA. Confirmation in writing from the carrier about what the flight  fully complies with US laws. No type of weapons or contraband merchandise is transported.,
SKBQ,ICARO (FUEL ONLY),1,3.64692,,
SKBU,ENERGIZAR (FUEL ONLY),1,6.27999,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN T0 APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKCC,ICARO (FUEL ONLY),1,3.81624,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKCL,ICARO (FUEL ONLY),1,3.61455,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKCO,ICARO-A/ICARO DIECISIETE LTDA/TRUCK,1,4.76669,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKCU,ICARO-A/ICARO DIECISIETE LTDA/,1,4.88486,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKCV,ICARO (FUEL ONLY),1,4.63254,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKCZ,ENERGIZAR (FUEL ONLY),1,5.93969,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKEJ,Terpel ITP,1,5.14289,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 07:00-19:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKFL,ICARO 17 LTDA (FUEL ONLY),1,4.13786,,
SKGY,ENERGIZAR (FUEL ONLY),1,4.23829,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKIB,ENERGIZAR (FUEL ONLY),1,5.58901,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKIP,ICARO 17 LTDA (FUEL ONLY),1,4.93681,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKLC,TERPEL,1,4.95956,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 06:00-18:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKLT,TERPEL (FUEL ONLY),1,4.80134,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 07:00-19:00. PRICE SUBJET TO CHANGE AT ANYTIME.CANNOT ACCESS TO MILITARY RAMP. FUELINGS MUST BE IN COMMERCIAL RAMP.,
SKMR,TERPEL AVIATION,1,4.49601,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 06:00-18:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKMZ,ENERGIZAR (FUEL ONLY),1,6.31215,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKNV,ICARO (FUEL ONLY),1,4.63586,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKPC,ICARO (FUEL ONLY),1,5.27890,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKPP,ENERGIZAR (FUEL ONLY),1,6.25820,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKPS,ICARO 17 LTDA (FUEL ONLY),1,4.68359,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SKRH,TERPEL (FUEL ONLY),1,4.56749,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKSP,CHEVRON FUEL (FUEL ONLY),1,4.21025,IMPORTED FUEL IS SUBJECT TO HIGHER PRICING IF NEEDED FOR UPLIFT,
SKUC,TERPEL (FUEL ONLY),1,4.38624,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 06:00-18:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKUI,ENERGIZAR (FUEL ONLY),1,6.44287,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. UPLIFTS GREATER THAN 1000 USG REQUIRE 24 HOUR NOTICE TO CONFIRM AVAILABILITY.24 HOUR NOTICE FOR FUEL ORDERS IS REQUIRED.   THIS PRICE DOES NOT APPLY TO LOCATIONS OUTSIDE OF THE AIRPORT SUCH AS MILITARY BASES AND/OR AVIATION SCHOOLS. I YOU NEED IT PLEASE ASK TO @AEG FUELS DISPATCH FOR MORE INFORMATION ABOUT IT.,
SKVP,TERPEL (FUEL ONLY),1,4.67103,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. SCHEDULE WORKING CALL IN HOURS 07:00-19:00. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKVV,TERPEL (FUEL ONLY),1,4.29888,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. PRICE SUBJET TO CHANGE AT ANYTIME.,
SKYP,ICARO 17 LTDA (FUEL ONLY),1,3.81624,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY.,
SMZO,AIRPORT AUTHORITY VIA GOW2,1,4.95863,24 HOUR ADVANCE NOTICE REQUIRED. DUTY PAID PRICE / ALL TAXES AND FEES INCLUDED.,
SOCA,RUBIS (FUEL ONLY),1,4.34234,PRICING INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY FOR INTERNATIONAL FLIGHT.,
SPCL,HERCO COMBUSTIBLES,1,4.92515,PRICE INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 48 HOUR NOTICE REQUIRED. UPLIFTS GREATER THAN 1000 USG MUST BE CONFIRMED BY DISPATCH. OUT OF HOURS FUELINGS REQUIRE AIRPORT MANAGER APPROVAL.  LOCAL TIME 06:00 TO 22:00,
SPHO,HERCO COMBUSTIBLES S.A - EXEMPT,1,4.75375,PRICE INCLUSIVE OF ALL TAXES AND FEES KNOWN TO APPLY. 48 HOUR NOTICE REQUIRED. UPLIFTS GREATER THAN 1000 USG MUST BE CONFIRMED BY DISPATCH. OUT OF HOURS FUELINGS REQUIRE AIRPORT MANAGER APPROVAL.  LOCAL TIME 08:00 TO 17:00,
SPJC,EXOLUM (FUEL ONLY),1,3.65923,,
SPQT,PETROPERU (FUEL ONLY),1,5.85787,ALL REQUESTS MUST BE SUBMITTED NO LATER THAN 1600EST FRIDAY FOR WEEKEND UPLIFTS.,
